"CHROM","POS","MEAN_DEPTH","VAR_DEPTH","RADtag"
"scaffold569_cov72",23262,46.22,409.77,6224
"scaffold569_cov72",23278,46.1055,408.213,6224
"scaffold569_cov72",23287,46.1932,409.436,6224
"scaffold569_cov72",46422,66.712,1452.28,6225
"scaffold569_cov72",46434,67.4937,1451.18,6225
"scaffold569_cov72",46439,69.7496,1555.67,6225
"scaffold569_cov72",46445,72.7406,1674.13,6225
"scaffold569_cov72",46447,74.8301,1744.26,6225
"scaffold569_cov72",46454,77.8587,1798.46,6225
"scaffold569_cov72",46471,77.4848,1781.89,6225
"scaffold569_cov72",74411,68.2791,1010,6226
"scaffold569_cov72",74417,68.1878,1010.65,6226
"scaffold569_cov72",139213,50.415,825.888,6227
"scaffold569_cov72",139235,54.5778,1007.75,6227
"scaffold569_cov72",139257,53.864,1017.62,6227
"scaffold569_cov72",229763,72.703,1393.01,6228
"scaffold569_cov72",229766,76.3649,1364.77,6228
"scaffold569_cov72",229774,76.0394,1369.93,6228
"scaffold57_cov81",65566,54.0447,2450.3,6229
"scaffold57_cov81",65578,67.5188,4014.36,6229
"scaffold57_cov81",65587,67.9571,4024.11,6229
"scaffold57_cov81",65588,67.9213,4001.59,6229
"scaffold57_cov81",65595,67.6547,4003.81,6229
"scaffold57_cov81",65610,65.3023,3810.01,6229
"scaffold57_cov81",81950,43.7406,468.533,6230
"scaffold57_cov81",82013,60.483,675.437,6230
"scaffold57_cov81",82048,58.1789,779.538,6231
"scaffold57_cov81",82057,58.3739,781.256,6231
"scaffold57_cov81",128534,63.1843,669.914,6232
"scaffold57_cov81",128551,63.1753,670.138,6232
"scaffold57_cov81",128555,63.1163,668.569,6232
"scaffold57_cov81",187943,60.5832,587.494,6233
"scaffold57_cov81",187952,60.5635,588.042,6233
"scaffold57_cov81",197661,96.8998,2071.68,6234
"scaffold57_cov81",197679,97.2236,2054.48,6234
"scaffold57_cov81",197681,97.8462,2033.88,6234
"scaffold57_cov81",197709,97.975,2021.63,6234
"scaffold57_cov81",197716,98.0268,2020.28,6234
"scaffold57_cov81",197756,50.8032,643.839,6235
"scaffold57_cov81",197778,51.0519,643.297,6235
"scaffold57_cov81",197795,51.0501,643.704,6235
"scaffold57_cov81",217016,62.975,1095.8,6236
"scaffold57_cov81",217029,61.5742,1108.73,6236
"scaffold57_cov81",217042,61.8229,1119.02,6236
"scaffold57_cov81",217052,61.8175,1118.7,6236
"scaffold57_cov81",217053,61.8354,1118.91,6236
"scaffold57_cov81",217060,61.8372,1119,6236
"scaffold57_cov81",217064,61.8533,1118.89,6236
"scaffold57_cov81",217067,61.8605,1119.33,6236
"scaffold57_cov81",220004,78.6279,1706.6,6237
"scaffold57_cov81",220007,78.6261,1706.57,6237
"scaffold57_cov81",282306,103.44,1847.59,6238
"scaffold57_cov81",282330,103.209,1833.63,6238
"scaffold57_cov81",282336,103.623,1851.8,6238
"scaffold57_cov81",360399,43.7996,547.53,6239
"scaffold57_cov81",403060,87.3596,4966.83,6240
"scaffold57_cov81",403061,87.9553,5003.66,6240
"scaffold57_cov81",403082,88.9553,5078.57,6240
"scaffold57_cov81",408595,46.1592,665.195,6241
"scaffold57_cov81",418177,106.973,3402.03,6242
"scaffold57_cov81",418203,112.71,3062.54,6242
"scaffold57_cov81",418232,112.165,3093.09,6242
"scaffold57_cov81",467854,64.0215,832.781,6243
"scaffold57_cov81",467875,64.0376,832.803,6243
"scaffold57_cov81",467881,64.0465,833.001,6243
"scaffold57_cov81",552605,61.6404,1258.9,6244
"scaffold57_cov81",603152,97.7657,2092.76,6245
"scaffold57_cov81",675800,68.9123,1168.7,6246
"scaffold57_cov81",675840,68.8104,1173.27,6246
"scaffold573_cov82",20529,47.0519,746.332,6247
"scaffold573_cov82",20537,48.3113,728.57,6247
"scaffold573_cov82",20538,48.3166,728.353,6247
"scaffold573_cov82",20554,50.6619,832.869,6247
"scaffold573_cov82",20556,50.7335,830.156,6247
"scaffold573_cov82",20557,50.5832,835.147,6247
"scaffold573_cov82",20567,50.7925,834.563,6247
"scaffold573_cov82",20568,50.6136,826.291,6247
"scaffold573_cov82",20581,50.5009,845.369,6247
"scaffold573_cov82",20583,50.5385,846.321,6247
"scaffold573_cov82",31672,84.018,2541.44,6248
"scaffold573_cov82",31674,84.2004,2547.77,6248
"scaffold573_cov82",31685,84.0215,2541.78,6248
"scaffold573_cov82",128544,86.8676,1803.39,6249
"scaffold573_cov82",128545,90.3113,1687.23,6249
"scaffold573_cov82",128570,91.0394,1656.37,6249
"scaffold573_cov82",134071,40.805,457.326,6250
"scaffold573_cov82",134174,90.8891,1905.65,6251
"scaffold573_cov82",134177,90.7818,1908.46,6251
"scaffold573_cov82",134186,90.8909,1911.21,6251
"scaffold573_cov82",134187,90.8122,1919.59,6251
"scaffold573_cov82",156238,50.4526,695.61,6252
"scaffold573_cov82",156274,50.4973,692.419,6252
"scaffold573_cov82",157956,62.2898,779.468,6253
"scaffold573_cov82",157989,62.2683,780.44,6253
"scaffold573_cov82",157992,62.1986,779.288,6253
"scaffold576_cov81",10307,53.0322,617.472,6254
"scaffold576_cov81",10372,87.5116,1526.23,6254
"scaffold576_cov81",65947,128.481,5706.39,6255
"scaffold576_cov81",73836,43.9141,424.172,6256
"scaffold576_cov81",80837,109.129,3080.77,6257
"scaffold576_cov81",80871,109.059,3081.54,6257
"scaffold576_cov81",80879,109.116,3085.97,6257
"scaffold576_cov81",99120,50.1592,906.654,6258
"scaffold576_cov81",99161,49.7335,899.798,6258
"scaffold576_cov81",102388,62.1932,995.246,6259
"scaffold576_cov81",102390,63.7191,1038.52,6259
"scaffold576_cov81",102438,62.9875,1084.23,6259
"scaffold576_cov81",102482,113.657,2866.73,6260
"scaffold576_cov81",110588,71.229,1380.24,6261
"scaffold576_cov81",110605,71.2272,1380.31,6261
"scaffold576_cov81",145494,32.7835,277.826,6262
"scaffold576_cov81",145499,32.678,277.824,6262
"scaffold576_cov81",217482,94.0769,1822.96,6263
"scaffold576_cov81",281336,73.4329,1086.51,6264
"scaffold576_cov81",281376,73.8837,1071.07,6264
"scaffold576_cov81",281380,73.8247,1070.91,6264
"scaffold576_cov81",310607,67.9911,985.106,6265
"scaffold576_cov81",324414,31.8462,247.202,6266
"scaffold576_cov81",324419,31.8837,246.54,6266
"scaffold576_cov81",324438,32.5206,252.25,6266
"scaffold576_cov81",324446,32.6064,257.003,6266
"scaffold576_cov81",324448,32.6136,257.008,6266
"scaffold576_cov81",343395,122.549,5259.92,6267
"scaffold576_cov81",343397,123.707,5301.03,6267
"scaffold576_cov81",343398,122.564,5258.88,6267
"scaffold576_cov81",343402,123.447,5316.95,6267
"scaffold576_cov81",343412,123.581,5289.1,6267
"scaffold576_cov81",343418,123.415,5294.01,6267
"scaffold576_cov81",343438,123.392,5292.97,6267
"scaffold576_cov81",377436,37.9714,375.218,6268
"scaffold576_cov81",512902,127.376,4336.43,6269
"scaffold576_cov81",512931,127.213,4327.11,6269
"scaffold577_cov83",23964,46.5814,403.516,6270
"scaffold577_cov83",63749,55.7603,841.591,6271
"scaffold577_cov83",63765,54.5957,821.693,6271
"scaffold577_cov83",63789,54.4562,778.682,6271
"scaffold577_cov83",63801,54.4723,779.852,6271
"scaffold577_cov83",63835,91.3005,1862.39,6272
"scaffold577_cov83",63876,91.2612,1861.13,6272
"scaffold577_cov83",66092,86.2039,1670.15,6273
"scaffold577_cov83",66225,88.6547,1832.51,6274
"scaffold577_cov83",66257,88.644,1830.12,6274
"scaffold577_cov83",94902,60.6547,966.019,6275
"scaffold577_cov83",94912,60.6279,965.413,6275
"scaffold577_cov83",179920,116.53,2714.27,6276
"scaffold577_cov83",179948,116.653,2708.73,6276
"scaffold577_cov83",179953,116.716,2711.85,6276
"scaffold577_cov83",179974,116.852,2716.6,6276
"scaffold577_cov83",180297,83.6029,1443.43,6277
"scaffold577_cov83",180301,83.5921,1443.73,6277
"scaffold577_cov83",180310,83.4615,1438.59,6277
"scaffold577_cov83",180340,83.3095,1440.23,6277
"scaffold577_cov83",194186,63.3488,1140.89,6278
"scaffold577_cov83",194204,63.3989,1136.96,6278
"scaffold577_cov83",194208,63.4258,1136.99,6278
"scaffold577_cov83",194220,63.4615,1137.2,6278
"scaffold577_cov83",194232,63.517,1139.94,6278
"scaffold577_cov83",194242,63.4937,1138.36,6278
"scaffold577_cov83",194286,110.236,3226.25,6279
"scaffold577_cov83",194301,110.25,3231.56,6279
"scaffold577_cov83",194333,110.234,3231.08,6279
"scaffold577_cov83",203934,36.7352,364.363,6280
"scaffold577_cov83",203939,37.2934,377.953,6280
"scaffold577_cov83",203946,37.3292,376.68,6280
"scaffold577_cov83",203985,37.5868,375.953,6280
"scaffold579_cov74",31914,35.3292,268.296,6281
"scaffold579_cov74",31932,35.4347,269.289,6281
"scaffold579_cov74",31950,35.4741,269.805,6281
"scaffold579_cov74",56179,56.7388,1002.32,6282
"scaffold579_cov74",76856,91.059,1807.98,6283
"scaffold579_cov74",76868,91.0644,1807.65,6283
"scaffold579_cov74",76871,91.2719,1810.41,6283
"scaffold579_cov74",76886,91.1843,1816,6283
"scaffold579_cov74",76888,91.2576,1811.03,6283
"scaffold579_cov74",76900,91.2487,1812.06,6283
"scaffold579_cov74",125575,49.1413,1201.42,6284
"scaffold579_cov74",125596,50.8444,1275.33,6284
"scaffold579_cov74",125650,60.9964,1529.64,6284
"scaffold579_cov74",125651,60.9714,1528.48,6285
"scaffold579_cov74",130540,82.7925,1871.49,6286
"scaffold579_cov74",130564,82.8408,1857.41,6286
"scaffold579_cov74",130576,83.0429,1877.06,6286
"scaffold579_cov74",165700,70.2272,1538.14,6287
"scaffold580_cov78",174026,128.663,5502.84,6288
"scaffold580_cov78",220532,85.9893,2321.22,6289
"scaffold580_cov78",220546,86.1252,2331.13,6289
"scaffold580_cov78",250179,101.533,2782.54,6290
"scaffold580_cov78",250181,101.531,2782.73,6290
"scaffold580_cov78",250183,101.721,2796.29,6290
"scaffold580_cov78",250189,102.095,2785.29,6290
"scaffold580_cov78",250191,101.791,2781.36,6290
"scaffold580_cov78",250194,101.794,2781.61,6290
"scaffold580_cov78",250200,102.535,2787.19,6290
"scaffold580_cov78",250201,102.487,2787.31,6290
"scaffold580_cov78",287003,86.6655,1529.07,6291
"scaffold580_cov78",287059,86.8998,1512.53,6291
"scaffold580_cov78",301661,92.2558,2303.09,6292
"scaffold580_cov78",361742,116.029,2914.67,6293
"scaffold580_cov78",361854,80.5886,1447.12,6294
"scaffold580_cov78",412771,57.2522,890.196,6295
"scaffold580_cov78",475745,112.986,4672,6296
"scaffold580_cov78",478571,107.61,4586.56,6297
"scaffold588_cov76",35287,59.186,2099.89,6298
"scaffold588_cov76",35307,59.2773,2093.3,6298
"scaffold588_cov76",76171,113.696,6208.78,6299
"scaffold588_cov76",76181,112.968,6174.31,6299
"scaffold588_cov76",76183,112.8,6163.69,6299
"scaffold588_cov76",98682,56.0627,1044.91,6300
"scaffold588_cov76",98685,55.8569,1056.15,6300
"scaffold588_cov76",98706,56.2182,1047.1,6300
"scaffold588_cov76",98724,53.0161,1168.33,6300
"scaffold588_cov76",98805,66.8372,843.904,6301
"scaffold589_cov81",49487,66.0948,905.534,6302
"scaffold589_cov81",49496,66.0948,904.871,6302
"scaffold589_cov81",49561,38.9606,399.353,6302
"scaffold589_cov81",86434,41.9642,375.719,6303
"scaffold589_cov81",129041,130.222,5043.53,6304
"scaffold589_cov81",137473,61.1234,946.133,6305
"scaffold589_cov81",137476,61.1467,948.208,6305
"scaffold589_cov81",137487,61.0859,946.043,6305
"scaffold589_cov81",137505,60.3631,985.594,6305
"scaffold589_cov81",183988,39.805,271.623,6306
"scaffold589_cov81",229801,53.5385,723.762,6307
"scaffold589_cov81",232453,68.1825,1385.63,6308
"scaffold589_cov81",232465,68.1878,1383.87,6308
"scaffold589_cov81",232484,68.161,1387.06,6308
"scaffold589_cov81",232555,57.8873,717.48,6309
"scaffold589_cov81",232561,58.1234,721.209,6309
"scaffold589_cov81",293579,39.0823,660.427,6310
"scaffold589_cov81",309454,111.317,2313.6,6311
"scaffold589_cov81",309474,111.338,2311.09,6311
"scaffold589_cov81",309478,111.222,2303.88,6311
"scaffold589_cov81",309564,45.5717,1518.12,6312
"scaffold589_cov81",326094,50.4132,2206.69,6313
"scaffold589_cov81",368497,46.1521,475.197,6314
"scaffold589_cov81",368499,46.2021,479.423,6314
"scaffold589_cov81",368518,48.8247,542.887,6314
"scaffold589_cov81",368523,48.653,549.399,6314
"scaffold589_cov81",368530,48.9159,543.633,6314
"scaffold589_cov81",368533,48.9213,544.141,6314
"scaffold589_cov81",426998,80.551,1461.96,6315
"scaffold589_cov81",427023,80.4848,1460.09,6315
"scaffold589_cov81",440014,52.712,808.976,6316
"scaffold589_cov81",440016,52.7084,808.823,6316
"scaffold589_cov81",481162,126.123,3893.41,6317
"scaffold589_cov81",481258,71.0984,1014.43,6318
"scaffold589_cov81",482897,48.3488,502.016,6319
"scaffold589_cov81",543666,93.6225,2455.07,6320
"scaffold589_cov81",543681,93.1145,2486.69,6320
"scaffold589_cov81",543691,93.102,2494.12,6320
"scaffold589_cov81",543695,92.9946,2504.09,6320
"scaffold589_cov81",543698,90.8674,2500.89,6320
"scaffold589_cov81",611236,95.8086,8204.38,6321
"scaffold589_cov81",672948,63.7853,984.836,6322
"scaffold589_cov81",672953,64.3721,988.023,6322
"scaffold589_cov81",672955,64.7102,992.995,6322
"scaffold589_cov81",672969,64.9767,993.309,6322
"scaffold589_cov81",672970,68.288,1011.55,6322
"scaffold589_cov81",672972,68.3882,1004.86,6322
"scaffold589_cov81",672977,69.0376,1020.33,6322
"scaffold589_cov81",672985,69.322,1012.27,6322
"scaffold589_cov81",672990,69.3238,1012.18,6322
"scaffold589_cov81",672995,69.3381,1012.11,6322
"scaffold589_cov81",673007,69.3274,1011.89,6322
"scaffold589_cov81",673008,69.3488,1011.77,6322
"scaffold589_cov81",753681,57.7603,637.294,6323
"scaffold589_cov81",791265,75.1843,1109.17,6324
"scaffold589_cov81",791305,75.1807,1110.31,6324
"scaffold589_cov81",791306,75.1377,1109.05,6324
"scaffold589_cov81",791326,75.1485,1112.27,6324
"scaffold589_cov81",805968,61.3435,840.914,6325
"scaffold589_cov81",829502,54.0698,626.427,6326
"scaffold589_cov81",829505,54.0072,628.28,6326
"scaffold589_cov81",829533,54.3685,632.43,6326
"scaffold589_cov81",829552,55.0769,646.404,6326
"scaffold589_cov81",829553,55.3113,651.096,6326
"scaffold589_cov81",829556,55.3399,650.673,6326
"scaffold589_cov81",846726,118.744,4379.87,6327
"scaffold589_cov81",846734,117.95,4497.75,6327
"scaffold589_cov81",846741,117.436,4534.39,6327
"scaffold589_cov81",885066,73.6655,1860.7,6328
"scaffold589_cov81",885078,79.6047,1968.62,6328
"scaffold589_cov81",892937,54.8927,722.583,6329
"scaffold589_cov81",892955,54.9428,723.972,6329
"scaffold589_cov81",892964,54.9392,724.322,6329
"scaffold589_cov81",892966,54.9481,724.01,6329
"scaffold589_cov81",892979,54.7853,720.405,6329
"scaffold589_cov81",962030,113.261,4452.95,6330
"scaffold589_cov81",967978,50.7853,2794.08,6331
"scaffold589_cov81",999275,40.5492,347.886,6332
"scaffold589_cov81",999287,40.5599,352.408,6332
"scaffold589_cov81",1008266,31.4383,242.272,6333
"scaffold589_cov81",1015943,49.4311,519.038,6334
"scaffold589_cov81",1023005,48.0787,604.406,6335
"scaffold589_cov81",1023022,48.1163,600.723,6335
"scaffold589_cov81",1023030,48.1377,602.309,6335
"scaffold589_cov81",1023051,47.7245,598.727,6335
"scaffold589_cov81",1040141,81.0322,1678.34,6336
"scaffold589_cov81",1040156,81.0125,1681.04,6336
"scaffold589_cov81",1040159,80.7853,1679.2,6336
"scaffold589_cov81",1050900,65.9034,1155.9,6337
"scaffold589_cov81",1050909,65.9445,1157.49,6337
"scaffold589_cov81",1069673,49.8157,1148.99,6338
"scaffold589_cov81",1069694,49.8032,1149.02,6338
"scaffold589_cov81",1069702,49.7674,1144.42,6338
"scaffold589_cov81",1099891,62.8927,968.834,6339
"scaffold589_cov81",1099897,62.7335,978.171,6339
"scaffold589_cov81",1099898,62.8748,970.174,6339
"scaffold589_cov81",1099903,62.6064,987.511,6339
"scaffold589_cov81",1099907,62.6064,987.375,6339
"scaffold589_cov81",1099917,62.898,975.909,6339
"scaffold589_cov81",1099919,63.0036,970.122,6339
"scaffold589_cov81",1099939,62.9517,974.397,6339
"scaffold589_cov81",1160005,58.4222,675.85,6340
"scaffold589_cov81",1160010,59.3005,674.501,6340
"scaffold589_cov81",1160056,59.381,672.659,6340
"scaffold589_cov81",1191704,77.2433,1396,6341
"scaffold589_cov81",1191743,77.1878,1397.98,6341
"scaffold589_cov81",1205975,61.3631,1012.29,6342
"scaffold589_cov81",1205976,61.381,1013.06,6342
"scaffold589_cov81",1205977,61.3757,1012.62,6342
"scaffold589_cov81",1205982,61.3846,1012.98,6342
"scaffold589_cov81",1205995,61.4079,1013.59,6342
"scaffold589_cov81",1212935,55,870.89,6343
"scaffold589_cov81",1212936,54.6708,858.3,6343
"scaffold589_cov81",1212939,54.3399,838.44,6343
"scaffold589_cov81",1212940,54.0143,829.641,6343
"scaffold589_cov81",1235070,105.401,4557.63,6344
"scaffold589_cov81",1235082,105.538,4579.32,6344
"scaffold589_cov81",1235091,105.555,4578.1,6344
"scaffold589_cov81",1235106,105.717,4569.86,6344
"scaffold59_cov79",16514,122.19,3154.63,6345
"scaffold59_cov79",16559,124.64,3035.5,6345
"scaffold59_cov79",72657,61.2397,842.254,6346
"scaffold59_cov79",97744,72.5832,1750.28,6347
"scaffold59_cov79",97779,73.1646,1750.76,6347
"scaffold59_cov79",120397,40.4454,480.979,6348
"scaffold59_cov79",150946,83.4741,1469.34,6349
"scaffold59_cov79",150952,83.4723,1467.79,6349
"scaffold59_cov79",150991,83.5063,1467.34,6349
"scaffold59_cov79",151006,83.4919,1465.88,6349
"scaffold59_cov79",163280,48.9213,839.94,6350
"scaffold59_cov79",164342,56.4544,1334.45,6351
"scaffold59_cov79",164354,56.3327,1333.09,6351
"scaffold59_cov79",247577,112.565,3836.92,6352
"scaffold59_cov79",247578,112.295,3818.9,6352
"scaffold59_cov79",247628,51.2791,618.449,6352
"scaffold59_cov79",247642,51.3792,617.956,6352
"scaffold59_cov79",247666,51.3363,618.374,6353
"scaffold59_cov79",247674,51.2701,614.316,6353
"scaffold59_cov79",263756,32.619,229.269,6354
"scaffold59_cov79",263790,32.6064,230.787,6354
"scaffold59_cov79",263793,32.6136,230.671,6354
"scaffold59_cov79",312733,48.9893,633.391,6355
"scaffold59_cov79",312756,48.6816,628.515,6355
"scaffold59_cov79",352042,105.435,2006.73,6356
"scaffold59_cov79",386943,66.8086,1021.34,6357
"scaffold59_cov79",415425,90.0072,1621.39,6358
"scaffold59_cov79",415441,91.3703,1648.94,6358
"scaffold59_cov79",415449,92.4615,1637.13,6358
"scaffold59_cov79",450366,129.156,4890.8,6359
"scaffold59_cov79",450369,129.538,4878.3,6359
"scaffold59_cov79",451679,42.703,1059.94,6360
"scaffold59_cov79",451697,49.7406,922.612,6360
"scaffold59_cov79",451700,60.0859,1540.77,6360
"scaffold59_cov79",451702,59.068,1470.71,6360
"scaffold59_cov79",451711,53.8945,986.177,6360
"scaffold59_cov79",451712,53.3703,921.011,6360
"scaffold59_cov79",451733,53.2773,914.685,6360
"scaffold59_cov79",498038,88.3381,1878.86,6361
"scaffold59_cov79",498083,87.8855,1885.09,6361
"scaffold59_cov79",507394,72.3488,1727.49,6362
"scaffold59_cov79",507408,80.7048,1808.7,6362
"scaffold59_cov79",507409,80.8068,1810.53,6362
"scaffold59_cov79",507417,81.127,1803.29,6362
"scaffold59_cov79",507424,77.6583,1783.77,6362
"scaffold59_cov79",507425,77.6225,1780.29,6362
"scaffold59_cov79",507435,76.025,1734.92,6362
"scaffold59_cov79",507436,76,1735.16,6362
"scaffold590_cov86",26922,56.6941,1040.91,6363
"scaffold590_cov86",26933,56.7174,1041.17,6363
"scaffold590_cov86",26937,56.6386,1047.16,6363
"scaffold590_cov86",26950,56.9016,1053.01,6363
"scaffold590_cov86",26951,56.8998,1052.98,6363
"scaffold590_cov86",26988,51.9857,862.398,6363
"scaffold590_cov86",27032,51.9571,863.056,6364
"scaffold590_cov86",43269,58.3023,1158.72,6365
"scaffold590_cov86",43279,60.3721,1189.69,6365
"scaffold590_cov86",43298,61.6923,1120.87,6365
"scaffold590_cov86",70827,52.1735,609.154,6366
"scaffold590_cov86",70850,52.347,612.99,6366
"scaffold590_cov86",70961,58.8676,677.699,6367
"scaffold590_cov86",72534,127.619,3138.91,6368
"scaffold590_cov86",73556,49.8032,468.234,6369
"scaffold590_cov86",73592,49.7156,466.835,6369
"scaffold590_cov86",95629,93.7478,2009.09,6370
"scaffold590_cov86",95642,93.6941,2003.32,6370
"scaffold590_cov86",118945,50.8283,472.01,6371
"scaffold590_cov86",118985,50.7889,475.959,6371
"scaffold590_cov86",135508,64.7657,826.678,6372
"scaffold590_cov86",135531,64.7603,826.853,6372
"scaffold590_cov86",135532,64.6887,829.025,6372
"scaffold590_cov86",142909,57.5796,878.674,6373
"scaffold590_cov86",179442,43.576,498.094,6374
"scaffold590_cov86",179444,43.4168,496.19,6374
"scaffold590_cov86",179453,43.5689,497.97,6374
"scaffold590_cov86",183129,102.472,3890.2,6375
"scaffold590_cov86",217908,113.156,3220.52,6376
"scaffold590_cov86",237849,67.0769,1032.26,6377
"scaffold590_cov86",242754,98.2701,2151.98,6378
"scaffold590_cov86",242755,98.2701,2153.15,6378
"scaffold590_cov86",242785,98.0751,2151.03,6378
"scaffold590_cov86",257740,45.2057,439.587,6379
"scaffold590_cov86",257769,45.483,444.906,6379
"scaffold590_cov86",282214,68.7692,1300.44,6380
"scaffold590_cov86",282216,68.3703,1292.73,6380
"scaffold590_cov86",282261,68.7567,1293.56,6380
"scaffold590_cov86",293390,55.6136,762.603,6381
"scaffold590_cov86",293435,55.6959,759.66,6381
"scaffold590_cov86",293448,55.7209,760.807,6381
"scaffold591_cov83",101531,117.902,4609.63,6382
"scaffold591_cov83",101539,118.03,4606.38,6382
"scaffold591_cov83",209506,92.2952,1695.12,6383
"scaffold591_cov83",209515,92.3649,1697.15,6383
"scaffold591_cov83",209524,92.3059,1696.32,6383
"scaffold591_cov83",209530,92.3685,1695.41,6383
"scaffold591_cov83",209536,92.3166,1695.47,6383
"scaffold591_cov83",209542,92.39,1699.61,6383
"scaffold591_cov83",209548,92.4222,1699.21,6383
"scaffold591_cov83",209551,92.4526,1701.31,6383
"scaffold591_cov83",235777,114.966,3822.66,6384
"scaffold591_cov83",235810,114.977,3823.98,6384
"scaffold591_cov83",262931,51.2057,623.131,6385
"scaffold591_cov83",262949,51.0268,623.109,6385
"scaffold591_cov83",262956,51.0215,623.351,6385
"scaffold591_cov83",272407,56.3846,775.416,6386
"scaffold591_cov83",272416,56.3775,775.06,6386
"scaffold591_cov83",305714,74.7406,2006.55,6387
"scaffold591_cov83",307800,84.3363,1778.27,6388
"scaffold591_cov83",307824,85.5796,1706.97,6388
"scaffold591_cov83",307827,84.9875,1730.05,6388
"scaffold591_cov83",307843,84.6977,1749.25,6388
"scaffold591_cov83",307856,84.4419,1764.51,6388
"scaffold591_cov83",327288,50.2021,630.162,6389
"scaffold591_cov83",328093,63.5814,1042.38,6390
"scaffold591_cov83",362409,47.4508,645.506,6391
"scaffold591_cov83",425512,45.3739,443.862,6392
"scaffold591_cov83",425514,45.3953,443.451,6392
"scaffold591_cov83",425530,45.517,437.874,6392
"scaffold591_cov83",425534,45.7138,441.728,6392
"scaffold591_cov83",428956,130.46,5656.7,6393
"scaffold595_cov83",9070,55.9392,839.33,6394
"scaffold595_cov83",9071,56.3435,856.946,6394
"scaffold595_cov83",9080,57.1646,894.188,6394
"scaffold595_cov83",9099,60.6315,989.828,6394
"scaffold595_cov83",9101,61.4293,1030.31,6394
"scaffold595_cov83",43911,55.0733,910.602,6395
"scaffold595_cov83",43948,56.6422,806.008,6395
"scaffold595_cov83",92715,121.174,3431.65,6396
"scaffold595_cov83",92794,65.1646,859.632,6397
"scaffold595_cov83",92800,65.1503,857.178,6397
"scaffold595_cov83",101673,126.224,6928.1,6398
"scaffold595_cov83",108886,51.3631,666.085,6399
"scaffold595_cov83",122304,128.193,3196.94,6400
"scaffold595_cov83",122328,128.335,3198.79,6400
"scaffold595_cov83",122337,128.487,3200.48,6400
"scaffold595_cov83",122376,36.195,262.569,6400
"scaffold595_cov83",142042,42.0948,845.953,6401
"scaffold595_cov83",142072,42.059,848.597,6401
"scaffold595_cov83",162487,34.619,292.114,6402
"scaffold595_cov83",169887,97.9964,6792.35,6403
"scaffold595_cov83",180365,45.5313,425.866,6404
"scaffold595_cov83",207050,117.213,2916.38,6405
"scaffold595_cov83",262464,95.3274,2149.53,6406
"scaffold595_cov83",297393,56.0555,843.26,6407
"scaffold595_cov83",297417,56.0662,844.341,6407
"scaffold597_cov75",13424,61.5349,885.672,6408
"scaffold597_cov75",13433,61.551,893.52,6408
"scaffold597_cov75",13448,61.4758,890.142,6408
"scaffold597_cov75",44741,52.1163,541.934,6409
"scaffold597_cov75",44791,52.1986,538.353,6409
"scaffold597_cov75",71037,44.0823,348.194,6410
"scaffold597_cov75",71055,44.0429,350.235,6410
"scaffold597_cov75",89471,111.154,2961.43,6411
"scaffold597_cov75",89478,111.141,2958.9,6411
"scaffold597_cov75",89483,111.152,2959.91,6411
"scaffold597_cov75",89493,111.166,2957.78,6411
"scaffold597_cov75",89505,111.15,2956.89,6411
"scaffold597_cov75",98719,71.1878,955.891,6412
"scaffold597_cov75",98730,71.2004,955.716,6412
"scaffold597_cov75",122726,31.1986,352.245,6413
"scaffold597_cov75",159238,66.619,1361.65,6414
"scaffold597_cov75",159240,66.6369,1361.79,6414
"scaffold597_cov75",159266,66.7084,1360.08,6414
"scaffold597_cov75",159315,84.3023,2070.38,6415
"scaffold597_cov75",159337,84.2469,2078.22,6415
"scaffold597_cov75",162013,59.7692,1065.67,6416
"scaffold597_cov75",162028,59.8784,1060.95,6416
"scaffold597_cov75",162839,72.2004,1947.91,6417
"scaffold597_cov75",162890,110.903,3176.56,6417
"scaffold597_cov75",162893,110.902,3176.88,6417
"scaffold597_cov75",162914,110.907,3174.91,6417
"scaffold6_cov79",12187,130.052,5136.25,6418
"scaffold6_cov79",64115,68.6208,977.946,6419
"scaffold6_cov79",64129,69.8962,997.039,6419
"scaffold6_cov79",89287,129.807,3328.53,6420
"scaffold6_cov79",89317,129.746,3331.86,6420
"scaffold60_cov81",12248,74.3925,1534.72,6421
"scaffold60_cov81",12253,74.0921,1544.43,6421
"scaffold60_cov81",22131,120.247,2680.25,6422
"scaffold60_cov81",107328,105.916,2618.21,6423
"scaffold60_cov81",108905,47.1216,488.566,6424
"scaffold60_cov81",108935,47.1252,489.845,6424
"scaffold60_cov81",122833,45.9606,508.153,6425
"scaffold60_cov81",176797,49.975,699.447,6426
"scaffold60_cov81",176811,49.9785,697.878,6426
"scaffold60_cov81",176816,50.0322,698.461,6426
"scaffold60_cov81",176829,49.9696,701.75,6426
"scaffold60_cov81",250266,119.395,6410.3,6427
"scaffold60_cov81",250269,119.07,6395.8,6427
"scaffold60_cov81",250287,119.363,6407.92,6427
"scaffold60_cov81",250288,119.422,6416.52,6427
"scaffold60_cov81",250314,119.233,6448.01,6427
"scaffold60_cov81",250321,119.088,6460.39,6427
"scaffold60_cov81",250322,118.993,6452.34,6427
"scaffold60_cov81",250324,118.887,6462.04,6427
"scaffold60_cov81",262362,65.1342,1230.57,6428
"scaffold60_cov81",275740,52.4723,545.475,6429
"scaffold60_cov81",275758,52.5313,543.586,6429
